,Date,NDAQ,SNP,^DJI,^GDAXI,^HSI,^N225,^AXJO,DEXJPUS,DEXUSAL,DEXUSEU,USD,Platinium,Oil,GOLDAMGBD228NLBM,Target
534,17-02-2016,59.17,48.3722496,16453.83008,9377.209961,18924.57031,15836.36035,4992,114.14,0.7168,1.114,96.79000092,949.7,31.124,1202.4,-1
535,18-02-2016,59.1,47.58728409,16413.42969,9463.639648,19363.08008,16196.7998,4952.799805,113.62,0.715,1.1092,96.94999695,945.6,31.634,1204.4,1
536,19-02-2016,59.14,47.38471603,16391.99023,9388.049805,19285.5,15967.16992,,112.42,0.7125,1.1127,96.59999847,945.6,30.906,1221.5,1
537,22-02-2016,59.73,48.8617897,16620.66016,9573.589844,19464.08984,16111.0498,4979.600098,113.12,0.7238,1.1018,97.37999725,927.8,33.008,1203.65,-1
538,23-02-2016,59.34,47.37627411,16431.7793,9416.769531,19414.7793,16052.0498,4875,112.17,0.7209,1.1016,97.48000336,943.5,31.87,1218.75,1
539,24-02-2016,59.83,47.03865433,16484.99023,9167.799805,19192.44922,15915.79004,4881.200195,111.36,0.7177,1.1021,97.45999908,943.7,32.15,1232.25,1
540,25-02-2016,60.63,46.8782959,16697.28906,9331.480469,18888.75,16140.33984,4880,112.7,0.7208,1.1026,97.29000092,927,33.07,1235.4,-1
541,26-02-2016,60.01,48.12747574,16639.9707,9513.299805,19364.15039,16188.41016,,113.78,0.713,1.0932,98.15000153,915.1,32.78,1231,-1
542,29-02-2016,59.48,48.00086975,16516.5,9495.400391,19111.92969,16026.75977,4922.299805,112.9,0.7152,1.0868,98.20999908,934.3,33.75,1234.15,1
543,01-03-2016,60.4,50.65961075,16865.08008,9717.160156,19407.46094,16085.50977,5021.200195,113.94,0.7172,1.0847,98.34999847,,,,1
544,02-03-2016,60.61,52.91320801,16899.32031,9776.620117,20003.49023,16746.55078,5081.100098,113.81,0.7268,1.0845,98.20999908,880.1,32.28,1130,1
545,03-03-2016,61.28,52.43210602,16943.90039,9751.919922,19941.75977,16960.16016,5090,113.53,0.736,1.0948,97.56999969,942.7,34.57,1241.95,-1
546,04-03-2016,61.03,53.9091835,17006.76953,9824.169922,20176.69922,17014.7793,,113.91,0.7425,1.101,97.33999634,,,,-1
547,07-03-2016,60.37,54.03578949,17073.94922,9778.929688,20159.7207,16911.32031,5108,113.6,0.7467,1.1004,97.06999969,,,,1
548,08-03-2016,60.97,52.01008224,16964.09961,9692.820313,20011.58008,16783.15039,5157.200195,112.58,0.7451,1.1028,97.20999908,1169.6,40.83,1364.4,1
549,09-03-2016,61.44,52.82036972,17000.35938,9723.089844,19996.25977,16642.19922,5150.100098,113.06,0.7528,1.1022,97.16999817,,,,-1
550,10-03-2016,61.29,52.42366791,16995.13086,9498.150391,19984.41992,16852.34961,5166.399902,113.1,0.7444,1.1162,96.06999969,1009.1,48.81,1318.65,1
551,11-03-2016,62.25,54.30588913,17213.31055,9831.129883,20199.59961,16938.86914,,113.66,0.7572,1.118,96.16999817,994.4,44.66,1293,1
552,14-03-2016,63.05,52.8119278,17229.13086,9990.259766,20435.33984,17233.75,5111.399902,113.59,0.7515,1.1107,96.62000275,965.4,37.18,1256.55,1
553,15-03-2016,63.25,52.67687607,17251.5293,9933.849609,20288.76953,17117.07031,5119,112.88,0.7465,1.1112,96.62999725,959.8,36.34,1233.6,-1
554,16-03-2016,62.84,53.45340347,17325.75977,9983.410156,20257.69922,16974.44922,5168.200195,113.69,0.7435,1.1075,95.88999939,958.7,38.768,1233.1,-1
555,17-03-2016,62.12,53.63065338,17481.49023,9892.200195,20503.81055,16936.38086,5183.100098,111.3,0.7637,1.1316,94.76000214,989.1,40.784,1269.6,-1
556,18-03-2016,60.86,53.58000565,17602.30078,9950.799805,20671.63086,16724.81055,,111.38,0.7618,1.1292,94.98999786,970.5,40.46,1254.5,-1
557,21-03-2016,60.63,52.95541,17623.86914,9948.639648,20684.15039,,5166.600098,111.62,0.7594,1.126,95.29000092,981.8,41.198,1244.25,1
558,22-03-2016,61.72,52.45742416,17582.57031,9990,20666.75,17048.55078,5142.299805,111.82,0.7625,1.1228,95.65000153,996.8,41.45,1251.8,1
559,23-03-2016,61.93,52.17045212,17502.58984,10022.92969,20615.23047,17000.98047,5084.200195,112.63,0.7533,1.1174,96.05000305,960.8,39.79,1232.2,-1
560,24-03-2016,60.4,51.77375031,17515.73047,9851.349609,20345.60938,16892.33008,,112.64,0.7516,1.1163,96.13999939,952.4,39.46,1216.45,1
561,28-03-2016,61.02,52.20421219,17535.39063,,,17134.36914,5004.5,113.29,0.7549,1.121,95.94000244,945,39.39,.,1
562,29-03-2016,61.86,53.04825974,17633.10938,9887.94043,20366.30078,17103.5293,5010.299805,113.33,0.7567,1.1204,95.16000366,965.92,38.28,1216.45,-1
563,30-03-2016,61.48,54.69415283,17716.66016,10046.61035,20803.39063,16878.96094,5082.799805,112.6,0.7667,1.133,94.83999634,965.44,38.32,1238.2,1
564,31-03-2016,62.62,54.9895668,17685.08984,9965.509766,20776.69922,16758.66992,4999.399902,112.42,0.7677,1.139,94.58999634,977.32,38.34,1233.6,-1
565,01-04-2016,62.35,55.15837479,17792.75,9794.639648,20498.91992,16164.16016,,112.06,0.7672,1.1385,94.62000275,884.5,36.76,1072.7,-1
566,04-04-2016,61.84,54.17928314,17737,9822.080078,,16123.26953,4995.299805,111.18,0.7614,1.1386,94.51000214,943.5,35.7,1215,-1
567,05-04-2016,61.3,53.16642761,17603.32031,9563.360352,20177,15732.82031,4924.399902,110.26,0.7519,1.1374,94.62999725,1055.6,43.78,1280.3,-1
568,06-04-2016,61.28,55.02332687,17716.05078,9624.509766,20206.66992,15715.36035,4945.899902,109.63,0.7613,1.143,94.43000031,,,,-1
569,07-04-2016,60.62,53.32679367,17541.96094,9530.620117,20266.05078,15749.83984,4964.100098,107.98,0.7504,1.1386,94.48000336,,,,-1
570,08-04-2016,60.05,54.89671707,17576.96094,9622.259766,20370.40039,15821.51953,4937.600098,108.36,0.7554,1.1406,94.23999786,1165,41.93,1351.15,1
571,11-04-2016,60.64,55.96865463,17556.41016,9682.990234,20440.81055,15751.12988,4931.5,107.96,0.7599,1.1412,93.94999695,1004.5,44.07,1301.7,-1
572,12-04-2016,59.58,57.14187241,17721.25,9761.469727,20504.43945,15928.79004,4975.600098,108.54,0.7659,1.1395,93.95999908,,,,1
573,13-04-2016,60.33,59.06630707,17908.2793,10026.09961,21158.71094,16381.21973,5054.700195,109.21,0.7649,1.1281,94.73999786,1003,41.76,1245.75,-1
574,14-04-2016,60.07,58.98189926,17926.42969,10093.65039,21337.81055,16911.05078,5118.600098,109.2,0.7705,1.1262,94.90000153,992.9,41.5,1240.3,1
575,15-04-2016,60.79,57.23472595,17897.46094,10051.57031,21316.4707,16848.0293,5157.5,108.76,0.7717,1.1295,94.69999695,989.9,40.63,1229.75,-1
576,18-04-2016,60.51,58.14629745,18004.16016,10120.30957,21161.5,16275.9502,5137.100098,108.85,0.7746,1.1322,94.48999786,977.8,40.344,1237.7,1
577,19-04-2016,60.54,58.82996368,18053.59961,10349.58984,21436.21094,16874.43945,5188.799805,109.16,0.7806,1.1375,93.98000336,1015.7,41.914,1241.7,-1
578,20-04-2016,60.5,58.56832123,18096.26953,10421.29004,21236.31055,16906.53906,5216,109.51,0.7817,1.133,94.48999786,1028.1,43.87,1247.75,-1
579,21-04-2016,60.2,59.08318329,17982.51953,10435.73047,21622.25,17363.61914,5272.700195,109.41,0.7758,1.1301,94.59999847,1031.9,43.18,1257.65,1
580,22-04-2016,60.37,58.93125534,18003.75,10373.49023,21467.03906,17572.49023,5236.399902,111.5,0.7713,1.1239,95.12000275,1011.2,43.73,1245.4,1
581,25-04-2016,60.54,58.49236679,17977.24023,10294.34961,21304.43945,17439.30078,,111.08,0.7717,1.1274,94.83999634,1018.5,42.64,1230.85,1
582,26-04-2016,60.77,60.6953125,17990.32031,10259.58984,21407.26953,17353.2793,5220.600098,111.23,0.7741,1.1318,94.56999969,1020.1,44.04,1234.5,-1
583,27-04-2016,60.5,60.61933899,18041.55078,10299.83008,21361.59961,17290.49023,5187.700195,111.26,0.7594,1.1322,94.38999939,1025.4,45.33,1244.75,-1
584,28-04-2016,59.3,61.19330215,17830.75977,10321.15039,21388.0293,16666.05078,5225.399902,108.55,0.7635,1.1325,93.76000214,1050.7,46.03,1256.6,-1
585,29-04-2016,58.22,59.73309708,17773.64063,10038.96973,21067.05078,,5252.200195,106.9,0.7612,1.1441,93.08000183,1078.4,45.92,1274.5,1
586,02-05-2016,59.45,59.48833466,17891.16016,10123.26953,,16147.37988,5243,106.48,0.7641,1.1516,92.62999725,903.7,30.89,1158.5,-1
587,03-05-2016,58.75,57.7833519,17750.91016,9926.769531,20676.93945,,5353.799805,106.34,0.7492,1.1508,92.94000244,,,,1
588,04-05-2016,59.04,56.62701416,17651.25977,9828.25,20525.83008,,5271.100098,107.12,0.7454,1.1486,93.18000031,951.6,35.89,1231.5,1
589,05-05-2016,59.62,56.41600037,17660.71094,9851.860352,20449.82031,,5279.100098,107.32,0.7465,1.1404,93.77999878,1063.8,44.32,1275.75,1
590,06-05-2016,60.41,56.70297623,17740.63086,9869.950195,20109.86914,16106.71973,5292,106.66,0.7358,1.1421,93.88999939,,,,1
591,09-05-2016,60.85,55.66479874,17705.91016,9980.490234,20156.81055,16216.03027,5320.700195,108.39,0.7323,1.1402,94.15000153,,,,1
592,10-05-2016,60.94,57.20096207,17928.34961,10045.44043,20242.67969,16565.18945,5342.799805,109.22,0.7351,1.1386,94.29000092,976.6,49.83,1274,-1
593,11-05-2016,60.02,56.46664429,17711.11914,9975.320313,20055.28906,16579.00977,5372.299805,108.48,0.7398,1.1444,93.81999969,,,,1
594,12-05-2016,60.55,55.85048676,17720.5,9862.120117,19915.46094,16646.33984,5359.299805,108.73,0.7314,1.138,94.13999939,938.6,51.79,1164.9,-1
595,13-05-2016,60.08,54.74479294,17535.32031,9952.900391,19719.28906,16412.21094,5329,109.14,0.7273,1.1294,94.61000061,1052.1,46.21,1275.15,1
596,16-05-2016,60.12,56.60168839,17710.71094,,19883.94922,16466.40039,5358.899902,108.89,0.73,1.1328,94.56999969,1053.5,47.72,1281,-1
597,17-05-2016,58.99,56.06994629,17529.98047,9890.19043,20118.80078,16652.80078,5395.899902,109.02,0.7352,1.1337,94.55000305,1054.5,48.446,1270.1,1
598,18-05-2016,59.48,55.47067261,17526.61914,9943.230469,19826.41016,16644.68945,5356.200195,109.65,0.7285,1.1276,95.08000183,1042.5,48.426,1270.9,-1
599,19-05-2016,59.47,55.31030273,17435.40039,9795.889648,19694.33008,16646.66016,5323.299805,109.81,0.7213,1.1214,95.29000092,1013.3,48.466,1253.75,1
600,20-05-2016,60.02,56.01930237,17500.93945,9916.019531,19852.19922,16736.34961,5351.299805,110.52,0.7215,1.1207,95.30999756,1023.3,48.278,1256.5,-1
601,23-05-2016,59.97,55.19213867,17492.92969,9842.290039,19809.0293,16654.59961,5318.899902,109.47,0.7203,1.1192,95.23000336,1013.1,48.08,1250.4,1
602,24-05-2016,61.91,55.82516861,17706.05078,10057.30957,19830.42969,16498.75977,5295.600098,110,0.7184,1.1145,95.56999969,1004.2,48.62,1242.65,-1
603,25-05-2016,61.79,57.55546951,17851.50977,10205.20996,20368.05078,16757.34961,5372.5,110.22,0.7186,1.1154,95.34999847,994.8,49.56,1220.75,-1
604,26-05-2016,61.34,57.74959564,17828.28906,10272.70996,20397.10938,16772.46094,5388.100098,109.74,0.7227,1.1184,95.16999817,995.8,49.48,1226.65,1
605,27-05-2016,61.95,57.52170181,17873.2207,10286.30957,20576.76953,16834.83984,5405.899902,109.86,0.7205,1.114,95.51999664,982.2,49.33,1221.25,1
606,31-05-2016,62.28,57.60610199,17787.19922,10262.74023,20815.08984,17234.98047,5378.600098,110.75,0.7242,1.1135,95.88999939,980.4,49.1,1210.5,-1
607,01-06-2016,61.89,58.56832123,17789.66992,10204.44043,20760.98047,16955.73047,5323.200195,109.55,0.7242,1.1165,95.45999908,875,33.97,1083.85,-1
608,02-06-2016,61.46,59.032547,17838.56055,10208,20859.2207,16562.55078,5278.899902,108.75,0.7225,1.1157,95.55999756,,,,-1
609,03-06-2016,61.39,58.77088547,17807.06055,10103.25977,20947.24023,16642.23047,5318.899902,106.88,0.7339,1.133,94.02999878,,,,1
610,06-06-2016,61.45,59.59805679,17920.33008,10121.08008,21030.2207,16580.0293,5360.399902,107.33,0.7362,1.1354,93.90000153,996.5,49.69,1240.55,-1
611,07-06-2016,61.22,60.34925079,17938.2793,10287.67969,21328.24023,16675.44922,5371,107.3,0.7452,1.135,93.83000183,1091.3,47.43,1370,1
612,08-06-2016,61.83,61.66596222,18005.05078,10217.03027,21297.88086,16830.91992,5370,106.68,0.7479,1.14,93.58999634,,,,1
613,09-06-2016,62.25,60.98229218,17985.18945,10088.87012,,16668.41016,5361.899902,106.54,0.7431,1.1329,94.09999847,1102.7,44.83,1330.05,-1
614,10-06-2016,62.18,59.15914154,17865.33984,9834.620117,21042.64063,16601.35938,5312.600098,107.06,0.7395,1.1281,94.59999847,966.3,50.44,1265.5,-1
615,13-06-2016,61.73,58.50079346,17732.48047,9657.44043,20512.99023,16019.17969,,106.07,0.7394,1.1282,94.37000275,995.3,48.88,1284.1,-1
616,14-06-2016,61.52,57.713871,17674.82031,9519.200195,20387.5293,15859,5203.299805,106.02,0.736,1.1206,94.93000031,971.9,48.49,1279.4,-1
617,15-06-2016,61.44,58.42385101,17640.16992,9606.709961,20467.51953,15919.58008,5147.100098,105.87,0.7404,1.1239,94.61000061,974.8,48.01,1282,1
618,16-06-2016,61.52,57.38882065,17733.09961,9550.469727,20038.41992,15434.13965,5146,104.05,0.7312,1.1158,94.56999969,978.3,46.316,1307,-1
619,17-06-2016,60.56,57.55134583,17675.16016,9631.360352,20169.98047,15599.66016,5162.700195,104.2,0.7385,1.1256,94.20999908,966.1,48.212,1284.5,-1
620,20-06-2016,59.82,58.71469879,17804.86914,9962.019531,20510.19922,15965.2998,5256.799805,104.32,0.7458,1.1318,93.61000061,987.2,49.724,1283.25,-1
621,21-06-2016,59.7,59.98069382,17829.73047,10015.54004,20668.43945,16169.11035,5274.399902,104.56,0.7461,1.1262,94.01999664,981.5,49.65,1280.8,1
622,22-06-2016,59.82,60.14321136,17780.83008,10071.05957,20795.11914,16065.71973,5270.899902,104.56,0.7491,1.1286,93.72000122,983.5,49.13,1265,1
623,23-06-2016,61.07,61.76847076,18011.07031,10257.03027,20868.33984,16238.34961,5280.700195,105.9,0.7598,1.1373,93.52999878,966.3,50.11,1265.75,-1
624,24-06-2016,59.73,57.34605026,17400.75,9557.160156,20259.13086,14952.01953,5113.200195,102.26,0.7451,1.1126,95.44999695,987.1,47.64,1313.85,-1
625,27-06-2016,58.24,57.46580887,17140.24023,9268.660156,20227.30078,15309.20996,5137.200195,101.66,0.7357,1.1024,96.54000092,979.5,46.33,1324.6,1
626,28-06-2016,59.35,59.45033646,17409.7207,9447.280273,20172.46094,15323.13965,5103.299805,102.71,0.7353,1.1054,96.25,979.58,47.85,1312,1
627,29-06-2016,60.76,60.9643898,17694.67969,9612.269531,20436.11914,15566.83008,5142.399902,102.68,0.7444,1.1117,95.76999664,1012.62,49.88,1317.75,1
628,30-06-2016,61.31,61.58883667,17929.99023,9680.089844,20794.36914,15575.91992,5233.399902,102.77,0.7432,1.1032,96.13999939,1023.74,48.33,1317,1
629,01-07-2016,61.41,62.05931091,17949.36914,9776.120117,,15682.48047,5246.600098,102.55,0.7485,1.1145,95.65000153,877.5,33.27,1096,-1
630,05-07-2016,61.24,60.01490402,17840.61914,9532.610352,20750.7207,15669.33008,5228,101.58,0.7456,1.108,96.16999817,,,,1
631,06-07-2016,61.38,60.27151489,17918.61914,9373.259766,20495.28906,15378.99023,5197.5,101.12,0.7511,1.1077,96.05999756,999.4,50.36,1241.1,1
632,07-07-2016,61.55,59.68129349,17895.88086,9418.780273,20706.91992,15276.24023,5227.899902,100.74,0.7488,1.1065,96.33000183,1095.1,45.14,1367.1,1
633,08-07-2016,62.46,60.61368561,18146.74023,9629.660156,20564.16992,15106.98047,5230.5,100.65,0.7559,1.1038,96.30000305,,,,1
634,11-07-2016,62.98,61.62305069,18226.92969,9833.410156,20880.5,15708.82031,5337.100098,102.66,0.7534,1.1045,96.56999969,1001.4,44.89,1286.8,1
635,12-07-2016,63.82,63.56481171,18347.66992,9964.070313,21224.74023,16095.65039,5353.200195,104.72,0.7631,1.1074,96.44000244,943.2,49.77,1171.25,-1
636,13-07-2016,63.68,62.94891739,18372.11914,9930.709961,21322.36914,16231.42969,5388.5,104.1,0.7624,1.1112,96.22000122,1100.2,44.75,1340.25,1
637,14-07-2016,63.87,64.20635986,18506.41016,10068.2998,21561.06055,16385.89063,5411.600098,105.4,0.7632,1.1109,96.08000183,1104.6,45.68,1325.7,1
638,15-07-2016,64.01,63.85564804,18516.55078,10066.90039,21659.25,16497.84961,5429.600098,105.64,0.7587,1.1059,96.58000183,1094.4,46.09,1330.5,1
639,18-07-2016,64.09,64.33467102,18533.05078,10063.12988,21803.17969,,5458.5,106,0.7597,1.1076,96.55999756,1101.6,45.52,1326.15,1
640,19-07-2016,64.54,62.8120575,18559.00977,9981.240234,21673.19922,16723.31055,5451.299805,106.13,0.7496,1.1014,97.05000305,1098.6,45.13,1332.2,-1
641,20-07-2016,64.22,63.24831772,18595.0293,10142.00977,21882.48047,16681.89063,5488.700195,106.65,0.7486,1.1007,97.19999695,1091.5,45.588,1325.6,-1
642,21-07-2016,63.87,62.08497238,18517.23047,10156.20996,22000.49023,16810.2207,5512.399902,105.98,0.7497,1.1016,97,1108,44.75,1322,1
643,22-07-2016,64.27,62.62386322,18570.84961,10147.45996,21964.26953,16627.25,5498.200195,106.22,0.7453,1.0968,97.47000122,1088.4,44.19,1323.2,1
644,25-07-2016,64.89,61.99942398,18493.06055,10198.24023,21993.43945,16620.28906,5533.600098,106.02,0.7458,1.098,97.29000092,1088.4,43.13,1315,1
645,26-07-2016,64.94,63.28253555,18473.75,10247.75977,22129.73047,16383.04004,5537.5,104.83,0.7516,1.0984,97.16000366,1099,42.92,1321.25,1
646,27-07-2016,67.16,62.94037247,18472.16992,10319.5498,22218.99023,16664.82031,5539.700195,105.65,0.746,1.0988,97.05000305,1128.2,41.92,1320.8,1
647,28-07-2016,67.19,61.72569656,18456.34961,10274.92969,22174.33984,16476.83984,5556.600098,104.86,0.7511,1.1094,96.73999786,1138.9,41.14,1341.3,-1
648,29-07-2016,67.09,61.42630386,18432.24023,10337.5,21891.36914,16569.26953,5562.299805,102.32,0.7599,1.1168,95.52999878,1150.6,41.6,1332.5,1
649,01-08-2016,67.71,60.46826935,18404.50977,10330.51953,22129.14063,16635.76953,5587.399902,102.26,0.7567,1.1176,95.70999908,878.7,33.16,1097.45,-1
650,02-08-2016,67.5,60.68212509,18313.76953,10144.33984,,16391.44922,5540.5,100.82,0.7611,1.1225,95.05999756,928.7,29.69,1173.4,1
651,03-08-2016,67.82,61.37497711,18355,10170.20996,21739.11914,16083.11035,5465.700195,101.34,0.7592,1.117,95.55999756,989.4,36.5,1274.1,-1
652,04-08-2016,67.72,61.36642838,18352.05078,10227.86035,21832.23047,16254.88965,5475.799805,101.08,0.7637,1.1134,95.76000214,968.4,39.72,1235,-1
653,05-08-2016,67.49,61.69149017,18543.5293,10367.20996,22146.08984,16254.4502,5497.399902,101.74,0.7615,1.108,96.19000244,,,,-1
654,08-08-2016,66.84,61.3065567,18529.28906,10432.36035,22494.75977,16650.57031,5537.799805,102.53,0.7656,1.1078,96.40000153,1155.4,43.02,1330,-1
655,09-08-2016,66.58,61.73425674,18533.05078,10692.90039,22465.60938,16764.9707,5552.5,101.96,0.7677,1.111,96.18000031,1084.7,47.62,1348,1
656,10-08-2016,66.67,61.09270096,18495.66016,10650.88965,22492.42969,16735.11914,5543.700195,101.27,0.7717,1.1171,95.65000153,,,,-1
657,11-08-2016,66.4,61.72569656,18613.51953,10742.83984,22580.55078,,5508,101.46,0.771,1.1168,95.86000061,1008.6,44.98,1284,1
658,12-08-2016,66.51,62.1790657,18576.4707,10713.42969,22766.91016,16919.91992,5530.899902,101.01,0.7669,1.1172,95.72000122,943.8,50.84,1174.75,-1
659,15-08-2016,66.45,62.33303833,18636.05078,10739.20996,22932.50977,16869.56055,5540,101.02,0.7687,1.1199,95.62999725,1116.3,45.74,1339.2,-1
660,16-08-2016,65.68,62.79496002,18552.01953,10676.65039,22910.83984,16596.50977,5532,100.28,0.7697,1.1277,94.79000092,1124.1,46.58,1349.1,1
661,17-08-2016,66.57,62.8890419,18573.93945,10537.66992,22799.7793,16745.64063,5535,100.24,0.7619,1.1263,94.72000122,1114.7,46.936,1342.75,1
662,18-08-2016,66.67,62.555439,18597.69922,10603.03027,23023.16016,16486.00977,5507.799805,100.07,0.7684,1.1334,94.16000366,1133.2,48.488,1347.1,1
663,19-08-2016,66.78,61.95666504,18552.57031,10544.36035,22937.2207,16545.82031,5526.700195,100.24,0.762,1.1326,94.51000214,1118.4,48.874,1346.85,1
664,22-08-2016,66.82,61.15258408,18529.41992,10494.34961,22997.91016,16598.18945,5515.100098,100.25,0.7629,1.1314,94.51999664,1108.2,47.338,1334.3,1
665,23-08-2016,66.9,61.48618317,18547.30078,10592.87988,22998.92969,16497.35938,5553.799805,100.2,0.7632,1.1308,94.54000092,1111.3,48.1,1338.5,-1
666,24-08-2016,66.63,61.34077072,18481.48047,10622.96973,22820.7793,16597.30078,5561.700195,100.5,0.7605,1.1256,94.79000092,1082.2,46.77,1337.3,1
667,25-08-2016,66.95,61.2466774,18448.41016,10529.58984,22814.94922,16555.94922,5541.899902,100.58,0.7611,1.1274,94.76999664,1077,47.33,1324.5,-1
668,26-08-2016,66.83,61.72569656,18395.40039,10587.76953,22909.53906,16360.70996,5515.5,101.2,0.7614,1.1237,95.56999969,1077.7,47.64,1324.9,1
669,29-08-2016,67.41,61.73425674,18502.99023,10544.44043,22821.33984,16737.49023,5469.200195,102.13,0.7576,1.1182,95.58000183,1081.1,46.98,,1
670,30-08-2016,67.64,62.18761063,18454.30078,10657.63965,23016.10938,16725.35938,5478.299805,102.92,0.7516,1.115,96.05000305,1056.6,46.35,1318.85,-1
671,31-08-2016,67.51,61.04993439,18400.88086,10592.69043,22976.88086,16887.40039,5433,103.38,0.7519,1.1146,96.01999664,1053.5,44.7,1314.45,1
672,01-09-2016,67.92,61.02426147,18419.30078,10534.30957,23162.33984,16926.83984,5415.600098,103.22,0.7542,1.1194,95.65000153,,,,1
673,02-09-2016,67.95,62.76073837,18491.96094,10683.82031,23266.69922,16925.67969,5372.799805,104.18,0.7557,1.1158,95.87999725,939.4,27.94,1188.9,-1
674,06-09-2016,67.79,62.8291626,18538.11914,10687.13965,23787.67969,17081.98047,5413.600098,102.28,0.7674,1.1237,94.81999969,1003.8,50.56,1258.35,-1
675,07-09-2016,67.22,62.86338425,18526.14063,10752.98047,23741.81055,17012.43945,5424.200195,101.72,0.7675,1.1238,94.95999908,,,,-1
676,08-09-2016,66.57,63.56984711,18479.91016,10675.29004,23919.33984,16958.76953,5385.799805,102.28,0.7666,1.1256,95.02999878,1159.9,42.77,1332.9,-1
677,09-09-2016,65.4,60.89176178,18085.44922,10573.44043,24099.69922,16965.75977,5339.200195,102.86,0.7549,1.1214,95.33999634,1067.5,45.88,1335.65,1
678,12-09-2016,65.87,61.4308548,18325.07031,10431.76953,23290.59961,16672.91992,5219.600098,101.96,0.7526,1.123,95.09999847,915,51.5,1168.9,-1
679,13-09-2016,65.48,59.4570694,18066.75,10386.59961,23215.75977,16729.03906,5207.799805,102.14,0.747,1.1242,95.62999725,1036,44.9,1328.5,-1
680,14-09-2016,65.43,59.2136116,18034.76953,10378.40039,23190.64063,16614.24023,5227.700195,102.33,0.7485,1.1271,95.33000183,1040.9,43.58,1323.2,1
681,15-09-2016,66.22,59.94399643,18212.48047,10431.2002,23335.58984,16405.00977,5239.899902,102.24,0.7512,1.1246,95.29000092,1033.8,44.032,1320.1,-1
682,16-09-2016,66.17,59.97008514,18123.80078,10276.16992,,16519.28906,5296.700195,102.36,0.7489,1.116,96.11000061,1017.6,43.266,1314.25,1
683,19-09-2016,66.49,60.09181976,18120.16992,10373.87012,23550.44922,,5294.799805,101.82,0.756,1.1179,95.83999634,1023.7,43.636,1315.05,-1
684,20-09-2016,66.31,59.68315125,18129.96094,10393.86035,23530.85938,16492.15039,5303.600098,101.66,0.7552,1.1172,96.01999664,1030.9,43.928,1315.4,1
685,21-09-2016,67.31,61.4221611,18293.69922,10436.49023,23669.90039,16807.61914,5339.600098,100.62,0.7589,1.1165,95.66000366,1047.9,45.34,1319.6,-1
686,22-09-2016,67.09,61.90908813,18392.46094,10674.17969,23759.80078,,5374.5,100.8,0.7644,1.1229,95.44999695,1062.8,46.32,1332.45,-1
687,23-09-2016,66.16,60.9091568,18261.44922,10626.96973,23686.48047,16754.01953,5431.299805,101.04,0.7621,1.1223,95.48000336,1057,44.48,1335.9,-1
688,26-09-2016,65.57,59.88313293,18094.83008,10393.70996,23317.91992,16544.56055,5431.399902,100.34,0.7642,1.127,95.30999756,1042.9,45.93,1336.3,-1
689,27-09-2016,65.29,60.95262146,18228.30078,10361.48047,23571.90039,16683.92969,5405.899902,100.36,0.7658,1.1208,95.44000244,1026.02,44.67,1335.85,-1
690,28-09-2016,64.97,62.31776047,18339.24023,10438.33984,23619.65039,16465.40039,5412.399902,100.57,0.7659,1.12,95.43000031,1024.18,47.05,1324.8,-1
691,29-09-2016,64.28,62.9611969,18143.44922,10405.54004,23739.4707,16693.71094,5471.299805,101.48,0.7676,1.1244,95.54000092,1034.64,47.83,1320.85,1
692,30-09-2016,64.33,64.21328735,18308.15039,10511.01953,23297.15039,16449.83984,5435.899902,101.21,0.7667,1.1238,95.45999908,1033.32,48.24,1327.9,-1
693,03-10-2016,63.87,64.22198486,18253.84961,,23584.42969,16598.66992,5484,101.54,0.7664,1.121,95.75,977.7,37.84,1247.25,-1
694,04-10-2016,63.62,63.70896912,18168.44922,10619.61035,23689.43945,16735.65039,5452.899902,102.66,0.7644,1.1212,96.12000275,,,,1
695,05-10-2016,63.69,66.16968536,18281.0293,10585.78027,23788.31055,16819.24023,5483,103.53,0.7618,1.1196,96.12999725,1049.3,44.66,1264.85,1
696,06-10-2016,64.15,67.09136963,18268.5,10568.7998,23952.5,16899.09961,5467.399902,104.02,0.758,1.1158,96.66000366,994.2,49.07,1266.6,-1
697,07-10-2016,63.85,66.3609848,18240.49023,10490.86035,23851.82031,16860.08984,,103.42,0.7556,1.1156,96.51999664,,,,-1
698,10-10-2016,63.27,67.36091614,18329.03906,10624.08008,,,5479.799805,,,,,965.4,51.35,1262.1,-1
699,11-10-2016,62.81,65.30886841,18128.66016,10577.16016,23549.51953,17024.75977,5474.600098,103.36,0.7545,1.1062,97.69999695,982.2,44.66,1280.9,1
700,12-10-2016,63.3,65.39582062,18144.19922,10523.07031,23407.05078,16840,5435.5,104.48,0.7553,1.1014,97.97000122,,,,1
701,13-10-2016,63.67,64.19589996,18098.93945,10414.07031,23031.30078,16774.24023,5434,103.62,0.7558,1.1038,97.51999664,932.9,50.44,1258,1
702,14-10-2016,64.05,64.47414398,18138.38086,10580.37988,23233.31055,16856.36914,,104.1,0.761,1.0985,98.01999664,939.5,50.35,1256.15,-1
703,17-10-2016,63.23,64.29154968,18086.40039,10503.57031,23037.53906,16900.11914,5410.799805,103.96,0.7626,1.1,97.88999939,936.2,50.026,1252.7,-1
704,18-10-2016,63.07,65.21322632,18161.93945,10631.5498,23394.39063,16963.60938,5435.399902,103.8,0.7679,1.0997,97.90000153,946.5,50.422,1261.65,1
